,block_number,block_slot,block_time,validator_index,withdrawal_amount,withdrawal_recipient
16830,17329105,6509002,2023-05-24 12:40:47.000 UTC,486509,0.01290721,0x8306300ffd616049fd7e4b0354a64da835c1a81c
16831,17328342,6508228,2023-05-24 10:05:59.000 UTC,470114,0.01292566,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16832,17326925,6506789,2023-05-24 05:18:11.000 UTC,444712,0.012874346,0xa8c62111e4652b07110a0fc81816303c42632f64
16833,17326925,6506789,2023-05-24 05:18:11.000 UTC,444711,0.012836627,0xa8c62111e4652b07110a0fc81816303c42632f64
16834,17326925,6506789,2023-05-24 05:18:11.000 UTC,444710,0.012871537,0xa8c62111e4652b07110a0fc81816303c42632f64
16835,17326925,6506789,2023-05-24 05:18:11.000 UTC,444709,0.012804901,0xa8c62111e4652b07110a0fc81816303c42632f64
16836,17326925,6506789,2023-05-24 05:18:11.000 UTC,444714,0.012861248,0xa8c62111e4652b07110a0fc81816303c42632f64
16837,17326925,6506789,2023-05-24 05:18:11.000 UTC,444715,0.012876191,0xa8c62111e4652b07110a0fc81816303c42632f64
16838,17326925,6506789,2023-05-24 05:18:11.000 UTC,444716,0.012909979,0xa8c62111e4652b07110a0fc81816303c42632f64
16839,17326925,6506789,2023-05-24 05:18:11.000 UTC,444717,0.012969251,0xa8c62111e4652b07110a0fc81816303c42632f64
16840,17326925,6506789,2023-05-24 05:18:11.000 UTC,444718,0.012853674,0xa8c62111e4652b07110a0fc81816303c42632f64
16841,17326925,6506789,2023-05-24 05:18:11.000 UTC,444719,0.012797269,0xa8c62111e4652b07110a0fc81816303c42632f64
16842,17326925,6506789,2023-05-24 05:18:11.000 UTC,444720,0.012915981,0xa8c62111e4652b07110a0fc81816303c42632f64
16843,17326925,6506789,2023-05-24 05:18:11.000 UTC,444721,0.012861747,0xa8c62111e4652b07110a0fc81816303c42632f64
16844,17326925,6506789,2023-05-24 05:18:11.000 UTC,444722,0.046748646,0xa8c62111e4652b07110a0fc81816303c42632f64
16845,17326925,6506789,2023-05-24 05:18:11.000 UTC,444708,0.012807625,0xa8c62111e4652b07110a0fc81816303c42632f64
16846,17326925,6506789,2023-05-24 05:18:11.000 UTC,444713,0.012784628,0xa8c62111e4652b07110a0fc81816303c42632f64
16847,17325011,6504855,2023-05-23 22:51:23.000 UTC,409620,0.012965072,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16848,17325011,6504855,2023-05-23 22:51:23.000 UTC,409621,0.012982827,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16849,17325011,6504855,2023-05-23 22:51:23.000 UTC,409622,0.012945036,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16850,17325011,6504855,2023-05-23 22:51:23.000 UTC,409623,0.012948986,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16851,17325011,6504855,2023-05-23 22:51:23.000 UTC,409624,0.012970167,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16852,17325011,6504855,2023-05-23 22:51:23.000 UTC,409643,0.012983077,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16853,17325011,6504855,2023-05-23 22:51:23.000 UTC,409642,0.012983575,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16854,17325011,6504855,2023-05-23 22:51:23.000 UTC,409641,0.012949075,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16855,17325011,6504855,2023-05-23 22:51:23.000 UTC,409635,0.012977647,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16856,17325011,6504855,2023-05-23 22:51:23.000 UTC,409631,0.01294376,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16857,17325011,6504855,2023-05-23 22:51:23.000 UTC,409630,0.012977442,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16858,17325011,6504855,2023-05-23 22:51:23.000 UTC,409629,0.012954548,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16859,17325011,6504855,2023-05-23 22:51:23.000 UTC,409628,0.046931168,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16860,17325011,6504855,2023-05-23 22:51:23.000 UTC,409627,0.012991238,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16861,17325011,6504855,2023-05-23 22:51:23.000 UTC,409626,0.012988347,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16862,17325011,6504855,2023-05-23 22:51:23.000 UTC,409625,0.012939715,0x4e9cc05f7f944d618de85396e669922c2cf6813e
16863,17324869,6504713,2023-05-23 22:22:59.000 UTC,407269,0.012609344,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16864,17324869,6504713,2023-05-23 22:22:59.000 UTC,407268,0.012652932,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16865,17324869,6504713,2023-05-23 22:22:59.000 UTC,407267,0.012626504,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16866,17324869,6504713,2023-05-23 22:22:59.000 UTC,407266,0.012606635,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16867,17324869,6504713,2023-05-23 22:22:59.000 UTC,407265,0.012677343,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16868,17324869,6504713,2023-05-23 22:22:59.000 UTC,407264,0.012749105,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16869,17324869,6504713,2023-05-23 22:22:59.000 UTC,407263,0.012718322,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16870,17324869,6504713,2023-05-23 22:22:59.000 UTC,407262,0.012728087,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16871,17324869,6504713,2023-05-23 22:22:59.000 UTC,407261,0.012548676,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16872,17324869,6504713,2023-05-23 22:22:59.000 UTC,407260,0.012658315,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16873,17324869,6504713,2023-05-23 22:22:59.000 UTC,407259,0.012601242,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16874,17324869,6504713,2023-05-23 22:22:59.000 UTC,407258,0.012598684,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16875,17324869,6504713,2023-05-23 22:22:59.000 UTC,407257,0.012714065,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16876,17324869,6504713,2023-05-23 22:22:59.000 UTC,407256,0.012623653,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16877,17324869,6504713,2023-05-23 22:22:59.000 UTC,407255,0.012548544,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16878,17324869,6504713,2023-05-23 22:22:59.000 UTC,407254,0.012612536,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16879,17324739,6504582,2023-05-23 21:56:47.000 UTC,404824,0.012927472,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16880,17324739,6504582,2023-05-23 21:56:47.000 UTC,404825,0.01292483,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16881,17324739,6504582,2023-05-23 21:56:47.000 UTC,404826,0.012895824,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16882,17324739,6504582,2023-05-23 21:56:47.000 UTC,404827,0.012949386,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16883,17324739,6504582,2023-05-23 21:56:47.000 UTC,404828,0.01296658,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16884,17324561,6504402,2023-05-23 21:20:47.000 UTC,401613,0.012638621,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16885,17324561,6504402,2023-05-23 21:20:47.000 UTC,401614,0.012705155,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16886,17324561,6504402,2023-05-23 21:20:47.000 UTC,401615,0.012699206,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16887,17324561,6504402,2023-05-23 21:20:47.000 UTC,401616,0.012741262,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16888,17324561,6504402,2023-05-23 21:20:47.000 UTC,401617,0.045885909,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16889,17324561,6504402,2023-05-23 21:20:47.000 UTC,401618,0.012621027,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16890,17324561,6504402,2023-05-23 21:20:47.000 UTC,401619,0.012695392,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16891,17324561,6504402,2023-05-23 21:20:47.000 UTC,401620,0.012633383,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16892,17324561,6504402,2023-05-23 21:20:47.000 UTC,401621,0.012692958,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16893,17324561,6504402,2023-05-23 21:20:47.000 UTC,401622,0.012691455,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16894,17324561,6504402,2023-05-23 21:20:47.000 UTC,401623,0.012699189,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16895,17324561,6504402,2023-05-23 21:20:47.000 UTC,401624,0.01274827,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16896,17324561,6504402,2023-05-23 21:20:47.000 UTC,401625,0.012580276,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16897,17324561,6504402,2023-05-23 21:20:47.000 UTC,401626,0.012743003,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16898,17324561,6504402,2023-05-23 21:20:47.000 UTC,401627,0.012600014,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16899,17324561,6504402,2023-05-23 21:20:47.000 UTC,401628,0.012660365,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
16900,17322383,6502195,2023-05-23 13:59:23.000 UTC,365015,0.012958256,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16901,17322383,6502195,2023-05-23 13:59:23.000 UTC,365016,0.012979439,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16902,17322383,6502195,2023-05-23 13:59:23.000 UTC,365010,0.012936875,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16903,17322383,6502195,2023-05-23 13:59:23.000 UTC,365009,0.012921502,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16904,17322383,6502195,2023-05-23 13:59:23.000 UTC,365008,0.012944131,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16905,17322383,6502195,2023-05-23 13:59:23.000 UTC,365007,0.012863074,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16906,17322383,6502195,2023-05-23 13:59:23.000 UTC,365006,0.012943251,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16907,17322383,6502195,2023-05-23 13:59:23.000 UTC,365005,0.012955697,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16908,17322383,6502195,2023-05-23 13:59:23.000 UTC,365004,0.012951192,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16909,17322383,6502195,2023-05-23 13:59:23.000 UTC,365003,0.012920806,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16910,17322383,6502195,2023-05-23 13:59:23.000 UTC,365002,0.012923164,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16911,17322383,6502195,2023-05-23 13:59:23.000 UTC,365001,0.01294202,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16912,17322383,6502195,2023-05-23 13:59:23.000 UTC,365011,0.012916984,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16913,17322383,6502195,2023-05-23 13:59:23.000 UTC,365012,0.012957676,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16914,17322383,6502195,2023-05-23 13:59:23.000 UTC,365013,0.012914034,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16915,17322383,6502195,2023-05-23 13:59:23.000 UTC,365014,0.012963871,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16916,17322203,6502011,2023-05-23 13:22:35.000 UTC,362086,0.012932095,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16917,17322203,6502011,2023-05-23 13:22:35.000 UTC,362087,0.012945474,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16918,17322203,6502011,2023-05-23 13:22:35.000 UTC,362085,0.012934476,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16919,17322203,6502011,2023-05-23 13:22:35.000 UTC,362084,0.012941102,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16920,17322203,6502011,2023-05-23 13:22:35.000 UTC,362083,0.012927517,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16921,17322203,6502011,2023-05-23 13:22:35.000 UTC,362082,0.012892482,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16922,17322203,6502011,2023-05-23 13:22:35.000 UTC,362081,0.046898489,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16923,17322203,6502011,2023-05-23 13:22:35.000 UTC,362080,0.012923989,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16924,17322203,6502011,2023-05-23 13:22:35.000 UTC,362079,0.012947509,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16925,17322203,6502011,2023-05-23 13:22:35.000 UTC,362078,0.01289261,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16926,17322203,6502011,2023-05-23 13:22:35.000 UTC,362077,0.012999043,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16927,17322203,6502011,2023-05-23 13:22:35.000 UTC,362076,0.012926884,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16928,17322203,6502011,2023-05-23 13:22:35.000 UTC,362075,0.012983069,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16929,17322203,6502011,2023-05-23 13:22:35.000 UTC,362074,0.046772237,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16930,17322203,6502011,2023-05-23 13:22:35.000 UTC,362073,0.012933516,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16931,17322203,6502011,2023-05-23 13:22:35.000 UTC,362072,0.012928391,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16932,17322100,6501907,2023-05-23 13:01:47.000 UTC,360431,0.012961808,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16933,17321310,6501103,2023-05-23 10:20:59.000 UTC,347394,0.04680492,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16934,17320976,6500766,2023-05-23 09:13:35.000 UTC,341886,0.012935021,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16935,17320976,6500766,2023-05-23 09:13:35.000 UTC,341887,0.012921979,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16936,17320976,6500766,2023-05-23 09:13:35.000 UTC,341888,0.012960014,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16937,17320976,6500766,2023-05-23 09:13:35.000 UTC,341889,0.012979924,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16938,17320976,6500766,2023-05-23 09:13:35.000 UTC,341890,0.012894733,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16939,17320976,6500766,2023-05-23 09:13:35.000 UTC,341891,0.013011874,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16940,17320976,6500766,2023-05-23 09:13:35.000 UTC,341892,0.012960749,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16941,17320976,6500766,2023-05-23 09:13:35.000 UTC,341893,0.012964301,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16942,17320976,6500766,2023-05-23 09:13:35.000 UTC,341894,0.01298084,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16943,17320976,6500766,2023-05-23 09:13:35.000 UTC,341895,0.012996106,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16944,17320976,6500766,2023-05-23 09:13:35.000 UTC,341896,0.013002282,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16945,17320976,6500766,2023-05-23 09:13:35.000 UTC,341897,0.012953772,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16946,17320976,6500766,2023-05-23 09:13:35.000 UTC,341898,0.012935315,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16947,17320976,6500766,2023-05-23 09:13:35.000 UTC,341899,0.012903214,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16948,17320976,6500766,2023-05-23 09:13:35.000 UTC,341900,0.012913459,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16949,17320976,6500766,2023-05-23 09:13:35.000 UTC,341901,0.01296944,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16950,17320796,6500584,2023-05-23 08:37:11.000 UTC,338993,0.012873383,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16951,17320796,6500584,2023-05-23 08:37:11.000 UTC,338998,0.012936351,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16952,17320796,6500584,2023-05-23 08:37:11.000 UTC,338999,0.012975042,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16953,17318986,6498747,2023-05-23 02:29:47.000 UTC,309079,0.012964774,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16954,17318986,6498747,2023-05-23 02:29:47.000 UTC,309067,0.012934872,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
16955,17318770,6498527,2023-05-23 01:45:47.000 UTC,305441,0.012970412,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16956,17318770,6498527,2023-05-23 01:45:47.000 UTC,305442,0.01294628,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16957,17318770,6498527,2023-05-23 01:45:47.000 UTC,305443,0.012899374,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16958,17318770,6498527,2023-05-23 01:45:47.000 UTC,305444,0.012957744,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16959,17318770,6498527,2023-05-23 01:45:47.000 UTC,305445,0.012874526,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16960,17318770,6498527,2023-05-23 01:45:47.000 UTC,305446,0.012957989,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16961,17318770,6498527,2023-05-23 01:45:47.000 UTC,305447,0.012958451,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16962,17318770,6498527,2023-05-23 01:45:47.000 UTC,305448,0.012958083,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16963,17318770,6498527,2023-05-23 01:45:47.000 UTC,305449,0.012968191,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16964,17318770,6498527,2023-05-23 01:45:47.000 UTC,305450,0.046847776,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16965,17318770,6498527,2023-05-23 01:45:47.000 UTC,305451,0.012969923,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16966,17318770,6498527,2023-05-23 01:45:47.000 UTC,305452,0.012960123,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16967,17318770,6498527,2023-05-23 01:45:47.000 UTC,305437,0.012992015,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16968,17318770,6498527,2023-05-23 01:45:47.000 UTC,305438,0.012933911,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16969,17318770,6498527,2023-05-23 01:45:47.000 UTC,305439,0.012911771,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16970,17318770,6498527,2023-05-23 01:45:47.000 UTC,305440,0.012946251,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
16971,17316412,6496136,2023-05-22 17:47:35.000 UTC,263712,0.012928163,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16972,17316412,6496136,2023-05-22 17:47:35.000 UTC,263713,0.012981476,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16973,17316412,6496136,2023-05-22 17:47:35.000 UTC,263714,0.012928211,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16974,17316412,6496136,2023-05-22 17:47:35.000 UTC,263715,0.012931133,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16975,17316412,6496136,2023-05-22 17:47:35.000 UTC,263716,0.012958977,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16976,17316412,6496136,2023-05-22 17:47:35.000 UTC,263717,0.012962342,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
16977,17315409,6495124,2023-05-22 14:25:11.000 UTC,244516,0.012925393,0xa8c62111e4652b07110a0fc81816303c42632f64
16978,17315409,6495124,2023-05-22 14:25:11.000 UTC,244517,0.012825653,0xa8c62111e4652b07110a0fc81816303c42632f64
16979,17315409,6495124,2023-05-22 14:25:11.000 UTC,244518,0.012818115,0xa8c62111e4652b07110a0fc81816303c42632f64
16980,17315409,6495124,2023-05-22 14:25:11.000 UTC,244519,0.04679354,0xa8c62111e4652b07110a0fc81816303c42632f64
16981,17315409,6495124,2023-05-22 14:25:11.000 UTC,244520,0.012882525,0xa8c62111e4652b07110a0fc81816303c42632f64
16982,17315409,6495124,2023-05-22 14:25:11.000 UTC,244521,0.012928116,0xa8c62111e4652b07110a0fc81816303c42632f64
16983,17315409,6495124,2023-05-22 14:25:11.000 UTC,244510,0.012898942,0xa8c62111e4652b07110a0fc81816303c42632f64
16984,17315409,6495124,2023-05-22 14:25:11.000 UTC,244511,0.046522095,0xa8c62111e4652b07110a0fc81816303c42632f64
16985,17315409,6495124,2023-05-22 14:25:11.000 UTC,244512,0.012884249,0xa8c62111e4652b07110a0fc81816303c42632f64
16986,17315409,6495124,2023-05-22 14:25:11.000 UTC,244513,0.01289872,0xa8c62111e4652b07110a0fc81816303c42632f64
16987,17315409,6495124,2023-05-22 14:25:11.000 UTC,244514,0.012944197,0xa8c62111e4652b07110a0fc81816303c42632f64
16988,17315409,6495124,2023-05-22 14:25:11.000 UTC,244515,0.012841821,0xa8c62111e4652b07110a0fc81816303c42632f64
16989,17307305,6486895,2023-05-21 10:59:23.000 UTC,80661,0.012941666,0xa8c62111e4652b07110a0fc81816303c42632f64
16990,17307305,6486895,2023-05-21 10:59:23.000 UTC,80662,0.012886358,0xa8c62111e4652b07110a0fc81816303c42632f64
16991,17307305,6486895,2023-05-21 10:59:23.000 UTC,80663,0.012892293,0xa8c62111e4652b07110a0fc81816303c42632f64
16992,17307305,6486895,2023-05-21 10:59:23.000 UTC,80664,0.012940858,0xa8c62111e4652b07110a0fc81816303c42632f64
16993,17307305,6486895,2023-05-21 10:59:23.000 UTC,80665,0.012890012,0xa8c62111e4652b07110a0fc81816303c42632f64
16994,17307305,6486895,2023-05-21 10:59:23.000 UTC,80666,0.012883149,0xa8c62111e4652b07110a0fc81816303c42632f64
16995,17307305,6486895,2023-05-21 10:59:23.000 UTC,80667,0.012937085,0xa8c62111e4652b07110a0fc81816303c42632f64
16996,17307305,6486895,2023-05-21 10:59:23.000 UTC,80668,0.012910909,0xa8c62111e4652b07110a0fc81816303c42632f64
16997,17307305,6486895,2023-05-21 10:59:23.000 UTC,80669,0.01289559,0xa8c62111e4652b07110a0fc81816303c42632f64
16998,17306055,6485629,2023-05-21 06:46:11.000 UTC,34526,0.012921127,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
16999,17306055,6485629,2023-05-21 06:46:11.000 UTC,34527,0.012914341,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17000,17306055,6485629,2023-05-21 06:46:11.000 UTC,34528,0.01299047,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17001,17306055,6485629,2023-05-21 06:46:11.000 UTC,34529,0.01294489,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17002,17306055,6485629,2023-05-21 06:46:11.000 UTC,34530,0.012916886,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17003,17306055,6485629,2023-05-21 06:46:11.000 UTC,34531,0.012945604,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17004,17306055,6485629,2023-05-21 06:46:11.000 UTC,34532,0.012906513,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17005,17306055,6485629,2023-05-21 06:46:11.000 UTC,34517,0.012990504,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17006,17306055,6485629,2023-05-21 06:46:11.000 UTC,34518,0.012926817,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17007,17306055,6485629,2023-05-21 06:46:11.000 UTC,34519,0.012935018,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17008,17306055,6485629,2023-05-21 06:46:11.000 UTC,34520,0.012928224,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17009,17306055,6485629,2023-05-21 06:46:11.000 UTC,34521,0.012928106,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17010,17306055,6485629,2023-05-21 06:46:11.000 UTC,34522,0.012944442,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17011,17306055,6485629,2023-05-21 06:46:11.000 UTC,34523,0.012931801,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17012,17306055,6485629,2023-05-21 06:46:11.000 UTC,34524,0.012866847,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17013,17306055,6485629,2023-05-21 06:46:11.000 UTC,34525,0.012879468,0xc436eb8aed128275c8f224de2f1dd202c0ab5830
17014,17303879,6483427,2023-05-20 23:25:47.000 UTC,617973,0.01277752,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17015,17303879,6483427,2023-05-20 23:25:47.000 UTC,617972,0.012722522,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17016,17303879,6483427,2023-05-20 23:25:47.000 UTC,617971,0.012710133,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17017,17303879,6483427,2023-05-20 23:25:47.000 UTC,617970,0.012771662,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17018,17303879,6483427,2023-05-20 23:25:47.000 UTC,617969,0.012746923,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17019,17303879,6483427,2023-05-20 23:25:47.000 UTC,617958,0.012720933,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17020,17303879,6483427,2023-05-20 23:25:47.000 UTC,617959,0.012777244,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17021,17303879,6483427,2023-05-20 23:25:47.000 UTC,617960,0.012744188,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17022,17303879,6483427,2023-05-20 23:25:47.000 UTC,617961,0.012785796,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17023,17303879,6483427,2023-05-20 23:25:47.000 UTC,617962,0.012722899,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17024,17303879,6483427,2023-05-20 23:25:47.000 UTC,617964,0.012773962,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17025,17303879,6483427,2023-05-20 23:25:47.000 UTC,617965,0.012786568,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17026,17303879,6483427,2023-05-20 23:25:47.000 UTC,617966,0.012770818,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17027,17303879,6483427,2023-05-20 23:25:47.000 UTC,617967,0.012747166,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17028,17303879,6483427,2023-05-20 23:25:47.000 UTC,617968,0.012770942,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9
17029,17303463,6483007,2023-05-20 22:01:47.000 UTC,610328,0.012728654,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
